Name,Shop Code,Latitude,Longitude,Full Address,Zip Code,City,State,Images
Tangierino Lounge,BOS-CHT-136,42.3782584,-71.0788513,"73 A Main St, Boston, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDmkT1bJWZyEKmPKDwaG6ittPDfa5U8_2bMPZUoGuHO-BCM-FWdMipJ-GN0wQtB0HgFmob5pmk5zzOIaBgkEqwCNcHroyO51ptmDGXhYtf8T7AXQfU_r7dNmxezRG69IQpIWxO=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweovnCWr1OYYCVoODCzLNYCay7IeF48NDFXrHtxGAVne5UPNk6ss56wbiC1mSqX1Xdn0pMflKVtOMOGD1I3j9FoADsmMBsvd7cJe4xtf5ercmGDvNHW6QJ0c1XFs3vQ149Y9mdiZ4A=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Toasted Flats,BOS-CHT-137,42.3711266,-71.0551587,"53 Chelsea St, Boston, MA 02128, United States",02128,Boston,MA,
Bonne Chance Cafe,BOS-CHT-138,42.3642353,-71.0776003,"77 Canal St, Boston, MA 02114, United States",02114,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKL3bjFozH0l53NAYE7MKgVZdGpDXhewZDnRuKZr7bZJBon8dNuq_NkuIrgTIiYMOrCSAe9U3st-CyI16-YZlhKYG2rIL5ajKDEUGLo3XteAfloEhLWkpnQCL55p3MsoVwVc4rpg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyVK1LSHiYCJ4Sx9XXPDPeUlKHeflLctL7RpJJ5iecpx8agvUobUJ7V0CuLx8hVVGlD3D_C6LaNroE2u1H4Dc1Yj5kmZM6UFDjeiwMfjMpJhGDpBhUUY-ht-yI66HX9bh3LIbGj0MmVfHE=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Maprang Bakery & Cafe,BOS-CHT-139,42.3741816,-71.0774225,"26 Common St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4m9uCl7vpjJsa-udtNC3S1sNGa8JteEE7NXoXXgYhXalBKIZ7OGGot2O6gYZLCDJUzbf4LlD5ZZeHePM-Y0hXbmWNZBJ1xNX8e4lOycygwDdk579KTXNkJ8BPDGF4oDrUpzyQMg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKL3bjFozH0l53NAYE7MKgVZdGpDXhewZDnRuKZr7bZJBon8dNuq_NkuIrgTIiYMOrCSAe9U3st-CyI16-YZlhKYG2rIL5ajKDEUGLo3XteAfloEhLWkpnQCL55p3MsoVwVc4rpg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
2nd Street Cafe,BOS-CHT-140,42.3685541,-71.0972674,"89 Second St #1, Cambridge, MA 02141, United States",02141,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0oKbDI2RSqf8wk6XeAVq5DcHaT6Cyp2jqDLydl4-1ibGK2f80EXzR-3CcbUKrlN0WqbJ9bj1kNh59j9W_nagSiysjIRyJeCchqwNUweEwZUNwgPrlyvg6fELoF9LvgGO0BPmP=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4m9uCl7vpjJsa-udtNC3S1sNGa8JteEE7NXoXXgYhXalBKIZ7OGGot2O6gYZLCDJUzbf4LlD5ZZeHePM-Y0hXbmWNZBJ1xNX8e4lOycygwDdk579KTXNkJ8BPDGF4oDrUpzyQMg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Convenience 365 Market & Deli,BOS-CHT-141,42.3811261,-71.0797447,"275 Medford St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerayAIerjdAR2crFc1k_gzGqu01_hkeHhBDrzWdnrAGFVX1xhgbliWdVzPNm_pdJ1hFScL3omhr8S-7IiGeUD4b4ziQYDz4P8nb5rX1Nb_qkLTxz1Gb6A3lXBDC09HT0ZPMtBRs=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0oKbDI2RSqf8wk6XeAVq5DcHaT6Cyp2jqDLydl4-1ibGK2f80EXzR-3CcbUKrlN0WqbJ9bj1kNh59j9W_nagSiysjIRyJeCchqwNUweEwZUNwgPrlyvg6fELoF9LvgGO0BPmP=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Michette,BOS-CHT-142,42.3884324,-71.1038695,"164 Broadway, Somerville, MA 02145, United States",02145,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHm8JGsJQQyowsNe462oPO0ZNRqP9jhOsyA-QJriF1lb4yYspDriVjQwdyYZTCL3qvO4MmsskZF1mvOf5sZzwPqyGENQXn1AnObc3FbXL2-U5BgNlBMlKOyPc7hE-CvpohYXE=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerayAIerjdAR2crFc1k_gzGqu01_hkeHhBDrzWdnrAGFVX1xhgbliWdVzPNm_pdJ1hFScL3omhr8S-7IiGeUD4b4ziQYDz4P8nb5rX1Nb_qkLTxz1Gb6A3lXBDC09HT0ZPMtBRs=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Charlestown Coffee,BOS-CHT-143,42.3835512,-71.0924541,"32 Cambridge St, Charlestown, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoElTK4vtHLTvgQ3ENo2M-reHVjzjGNA2gkCsA2mWUGQ0B8usRukHJEcwGV-iBjNq-vCqZu79OPQHOsKrKNXAOSCzTYt5r_gO2Sml4GakfvBZXSAMt7W52S6_buQU51jf0x_VYoeyb9TRg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHm8JGsJQQyowsNe462oPO0ZNRqP9jhOsyA-QJriF1lb4yYspDriVjQwdyYZTCL3qvO4MmsskZF1mvOf5sZzwPqyGENQXn1AnObc3FbXL2-U5BgNlBMlKOyPc7hE-CvpohYXE=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwtlQ155Opi7t3BEMQjh99K80h1sTBLa-1Fd6sWgMp4VDl-aEZVA0KseGClmP5J46ehigzrsl3iJ-KFYPvu83mWe0tcUu1LO_AQ9jvCVF2MGAuJT_lGIz4fd6YRCklPbDNOrJ=w163-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7BVi_KWtTWgXi1q7h5Ay4xYNiFvG0j7VpMufFJ7fDbcUIDwFiAxqJj6tXbAbXlXhqQJne3muFVVwc0XM0x3r4_tndY7p_ozcfGd1-Fss5GdLOypPXCd9jWQNZq-Urq9t4eF_8=w122-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj6B_tlufU8RonuHntVpQyU2cH9Q6Sr7w_vej1xoAf0hHGNsJSqquWkCkUvC_AJLKtmhJtnIkCZXGRMXllOQy5LRtH6crNlzjiJezDPClkiVY5O6aqpFspMWQNOFkLFZ94USxM=w143-h92-k-no
Gracenote Coffee Boston,BOS-CHT-144,42.351508,-71.0941109,"108 Lincoln St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEFezUVD0wkYMBZZptWvy8m9rS7Tt3wXhRQ-yC9d3FP840IHW_l_1GctW9cC_ruqxWkj7FABaK98SjzQ03lfEbVeNMKf7Pft8bMNF5_SrpbLBHfy34ZG1XZw1-N2n-DOjRlDqxdELdu2w=w122-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhEqW2lH4PfU1voeoN-IQ1QCzvFoljorp5aN2cNmVKJWnwk_2gw67ie1NZ-z4PVE0xfzYMFC_0FZ1NLGgmbP_8IVt-zAOiiVt7b6CkLvSYAKh5g36biQWdR4qquVO3rMxy201k1QQwFZ9MoAkh4lRGWzDxasDJVeYdIbabJUKAjntRST6HvRF3aB=w146-h92-k-no
BON! Specialty Coffee,BOS-CHT-145,42.351508,-71.0941109,"22 Beacon St, Boston, MA 02108, United States",02108,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_IxfXSlSywWh1Z8JsCbii2ziYvcQz15LpZgujbzTBZDx6YsD_sT2b4vzuy6s8htRV0yBSBjoT474cEZXj1_qsh7N3T3oLTs5bUL1wa7ndWFKP-j9F-SeA8qK0HLSLTz3bbOai6w=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzwt-i1HL7TMrXLBo7DYZNjD-F1Y9K3SIyQUSK8PR-n0jll1Sj2kbjKRp1EIccX6zl8E9kgfxj9x6kJa_FPT12uwxSdkk7X_qyXHRjWzFyEgln85lXFF4Qka9SHHSORwSEyJwY=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Urban Wild Boston,BOS-CHT-146,42.3794259,-71.1096634,"100 Hood Park Dr, Boston, MA 02129, United States",02129,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXgwMxHLKeXYSR2gM7s3IYjGjhJyrNWRmqQdxpIGqnrDkC3JfuK3ermdiyiTTRxNAD_gKhIgy9ZjBisc0bDDQR_NDd3hq2cHxjrrahRYcse53i3zU8GYeq-g9pLfDi2gfQFojYLVtd_Kg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_IxfXSlSywWh1Z8JsCbii2ziYvcQz15LpZgujbzTBZDx6YsD_sT2b4vzuy6s8htRV0yBSBjoT474cEZXj1_qsh7N3T3oLTs5bUL1wa7ndWFKP-j9F-SeA8qK0HLSLTz3bbOai6w=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Bakey,BOS-CHT-147,42.3544996,-71.0994291,"151 Tremont St, Boston, MA 02111, United States",02111,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweow6ssKwBSjrsysbVEh7KWFHM6rovw40iK4v9GFgsEXPaOCDQZpFZZqA6foScpGxJmJgJSpxx5WfhAFXAKnaLxZcA0XJa70BY04leqZ-nyd2yZuWneRFLU-dJ8CrQ9UshEK2xhV=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXgwMxHLKeXYSR2gM7s3IYjGjhJyrNWRmqQdxpIGqnrDkC3JfuK3ermdiyiTTRxNAD_gKhIgy9ZjBisc0bDDQR_NDd3hq2cHxjrrahRYcse53i3zU8GYeq-g9pLfDi2gfQFojYLVtd_Kg=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Little Wolf Coffee,BOS-CHT-148,42.3544996,-71.0994291,"51 Sleeper St, Boston, MA 02210, United States",02210,Boston,MA,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFxuZNAU7g7MweF3Sd5McrZa7Pcyn65C-XKwKOWocQYfnCtuZT7yhu1Z6G-EF8YGuMaLkdPLWIBfcnjqxR8TaiV7K-GWmm9pqTjwnUdvTO4YY6Ih0rqgrA5eQEZyadydkYT5TMWamlXbszXO0VnlDGUM6A-HOWIUe12u0Tx_swmHN_63bpRLXQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweow6ssKwBSjrsysbVEh7KWFHM6rovw40iK4v9GFgsEXPaOCDQZpFZZqA6foScpGxJmJgJSpxx5WfhAFXAKnaLxZcA0XJa70BY04leqZ-nyd2yZuWneRFLU-dJ8CrQ9UshEK2xhV=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Central Perk Coffee Co,BOS-CHT-149,42.3544996,-71.0994291,"282 Congress St, Boston, MA 02210, United States",02210,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqblWs8_jwoDSu8uDWl491x-wTeDZo5XG5Z9sEf3_oXaoEWaYQMlPhiHV7b4fg25T9vVsenyC4xcPGH3PwqBVCcJgTiyYriAeQRGlAuB3u7ngCTIBFlEMeGUKZrb9b7xAo7a2Q149xFDjT5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhFxuZNAU7g7MweF3Sd5McrZa7Pcyn65C-XKwKOWocQYfnCtuZT7yhu1Z6G-EF8YGuMaLkdPLWIBfcnjqxR8TaiV7K-GWmm9pqTjwnUdvTO4YY6Ih0rqgrA5eQEZyadydkYT5TMWamlXbszXO0VnlDGUM6A-HOWIUe12u0Tx_swmHN_63bpRLXQ=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
Cafe Amalfi,BOS-CHT-150,42.3544996,-71.0994291,"5 Battery Wharf, Boston, MA 02109, United States",02109,Boston,MA,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqneFu43zMENEUB486_dgCLZ_v4vaeyTLqtKjQ7uXhPNPg2wu9JUMsy67jBfpe1pzV1mbxFMJnqQvcMYZh7R1WO_4z8pPaGKScN3wnZPsHoopVfeiCgSsP28h-uU--CBuyAm8Ks=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAweqblWs8_jwoDSu8uDWl491x-wTeDZo5XG5Z9sEf3_oXaoEWaYQMlPhiHV7b4fg25T9vVsenyC4xcPGH3PwqBVCcJgTiyYriAeQRGlAuB3u7ngCTIBFlEMeGUKZrb9b7xAo7a2Q149xFDjT5=w32-h32-p-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqW7lPijKQo1wR2MwxRFeA0IM6qzUTQXYkyGL_WpiHtgnuPkQIzW9wP0qJVSW8IK1d7SkFLI6pqd6-mrg7E_UnuRIqdIsXO1KnvfB24e1VaA6QyFRt37QzlledH2anYsi9ZHuz=w163-h92-k-no | https://lh3.googleusercontent.com/gps-proxy/ALd4DhHHE4SeJP-wD5GD031hvVVvvyxJ3Xwh-RL3IC6PibWIk5o9UP0ulFjKQZyKbYetODPGTgNkCxlwBd0HMwPIDK7LsIrtEM1WSejnp2fQ2N9TQ0Od-DQE5fiQkrwpXPYKCP9uNGLaYctYQlKyW25ns6fa6wyyrfEyYl8va6u1zfWhFZE22aYRecRQ=w92-h92-k-no | https://lh3.googleusercontent.com/gps-cs-s/AHVAwepY__rcxHAxzkPJvyXbwU6CBdt0FKqdNvwJXmoAuSy5UEZ1janbCKirz6jgBinxvrc3ZI4GaIOIxh2xSZPfva3VPvnHykEqCjQU0P_FyQH4gUmaS0aFOtwndomLtznlVXyHS44=w80-h120-k-no
